name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Amu Moo,28276994,1,0,Faerie,Aether,2103,0,80672270fca68b3d3fa2f4c0b220427a_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681984200,Crystal,105,9,SCH
Violent Destruction,15630676,2,0,Sargatanas,Aether,1581,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1681986455,Crystal,52,0,FSH
Ni Xi,42307832,3,0,Jenova,Aether,1511,0,f7daf93ee9ef727ed5b5bfa683051922_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1681984420,Crystal,37,0,RPR
Jay Vermillion,20310837,4,7,Adamantoise,Aether,1199,194,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1681983880,Crystal,47,5,GNB
Medorii Tenosu,31992476,5,4,Gilgamesh,Aether,1190,0,2d7230bf79f29d3570cfdc7390506985_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1681984038,Crystal,111,0,SMN
Zokor Shamavokor,20729807,6,5,Faerie,Aether,1190,0,d435472193c35af508622c2650942175_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681983486,Crystal,72,0,DNC
Moshu Kyoi,29734191,7,6,Faerie,Aether,1183,0,f4a525291a3b97456c5691081e44cefd_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681983798,Crystal,42,0,BLM
Noga Cosnoh,12058107,8,0,Cactuar,Aether,1020,21,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1681986721,Crystal,161,16,BLM
Jarad Dragonstone,10891324,9,31,Jenova,Aether,972,589,c4b9560f2cb09fae3a1788f73a014bdc_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1681985123,Crystal,143,17,MCH
Yui Ren,34615369,10,9,Jenova,Aether,900,0,f33a9934026108afd52be2c8ad41670a_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1681984307,Crystal,80,0,GNB
S'jay Sharks,18807626,11,18,Cactuar,Aether,808,300,68294efd5b1aeb5bd1a36477f7c0e3cf_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1681985843,Crystal,45,4,WHM
Medorii Tenosu,29508541,12,10,Faerie,Aether,805,0,5def8bb2b3d1f58744159c4573a0a794_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681986460,Crystal,58,0,WHM
Yuyuko Kitajima,10308693,13,76,Sargatanas,Aether,801,801,c68a5824cd716e8778afd8770a42c665_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1681983487,Crystal,58,18,BLM
Ed Wee,21335212,14,13,Midgardsormr,Aether,701,83,9b75f6e1c499f3ed9db2f92385375968_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1681984656,Crystal,154,21,WHM
Original Dsi,35808978,15,11,Gilgamesh,Aether,696,0,b244a7412043a7dd35bae3d62114182d_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1681983869,Crystal,98,0,SGE
Atsuki Ou,31717078,16,12,Faerie,Aether,687,0,ddb78b7803c7b1abdd394fd46d117386_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681986549,Crystal,83,0,DRK
Starry Nights,28973665,17,14,Jenova,Aether,599,0,672ad80f0e544d8d58d6de3c8c7c0b92_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1681985104,Crystal,35,0,GNB
Kestela August,24683361,18,15,Gilgamesh,Aether,595,0,17761792f1567b7dae5255a0f7677b00_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1681986183,Crystal,59,6,SAM
Azure Carmine,47052555,19,16,Siren,Aether,593,0,9fd7922c48ed816c7fa67a06a297f5e6_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1681985191,Crystal,60,1,SAM
Neo Dymium,33030676,20,17,Siren,Aether,592,0,24be6098cf7acc2de169d92917d3299f_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1681983434,Crystal,73,0,DRG
Leon Nightbane,24304759,21,19,Cactuar,Aether,502,0,230fb00f4e0307283f16d0bcef33f884_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1681985830,Crystal,235,10,SCH
Celesse Archon,5403993,22,20,Midgardsormr,Aether,499,0,46c05696a375eb66cab3503bea79e4e4_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1681983329,Crystal,73,0,WHM
Merlin Emryss,9605720,23,21,Faerie,Aether,498,0,87179f28ae17956a4d43567dadf6ea60_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681984654,Crystal,75,2,DRK
Farsa Aed,5068221,24,22,Midgardsormr,Aether,497,0,176d431db8a76185fe97af104836ac24_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1681986030,Crystal,80,0,BLM
Laela Prismriver,1373063,25,23,Sargatanas,Aether,491,0,ed2ce5e15107b8802d14a8db24b6d8e9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1681984654,Crystal,22,0,GNB
Black Waltz,4799967,26,24,Gilgamesh,Aether,402,0,c11aaa36c6d7b1b8376ea9c14a3c6f5f_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1681983866,Crystal,74,0,SMN
Nikroulah Skysdotter,28270582,27,25,Adamantoise,Aether,402,0,8cf547fce0f3f534f6e1fca98767b070_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1681983217,Crystal,41,0,SGE
Aurellia Weaver,3452041,28,26,Faerie,Aether,401,0,c06ba7c8be951a67969dce3dab88eff2_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1681986486,Crystal,32,0,WAR
Doomballoon Dapingus,44483106,29,27,Midgardsormr,Aether,399,0,be3913b04bddadaf6db4349337e18b1e_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1681984324,Crystal,66,0,SAM
Revna Londor,24258558,30,28,Cactuar,Aether,397,0,fba25ed72613de033978f2e99c974234_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1681984121,Crystal,47,5,MNK
