name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Milk Jds,10570379,1,0,Zodiark,Light,4495,0,cf8503b76a559329b409ac7cfe329e0c_c274370774c6bc3483cc8740805f41bcfc0.jpg?1735035964,Crystal,633,4,AST
Maarato Cookie,20349526,2,0,Twintania,Light,4464,0,dbab16598b86bb31b2eb96070f723572_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1735034927,Crystal,300,0,MCH
Saboree Catboy,36051653,3,0,Spriggan,Chaos,4104,0,b61ec1080d608b5a83f30baef219dc02_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1735033591,Crystal,698,10,SAM
Cliffe Zanza,36074329,4,0,Spriggan,Chaos,4054,0,d8d2fa78adb447ec4b6d5d747f5d5f84_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1735034172,Crystal,749,19,DRK
Mamiyama Kamimama,37371304,5,6,Spriggan,Chaos,3910,102,3c6fd6569d3dce40308c9a2a1f3c3bfa_feaf0a2e88ff164813fbc9b85876fa48fc0.jpg?1735036117,Crystal,321,1,SCH
Shaivonte Alexander,55509042,6,5,Twintania,Light,3894,0,5d384254c762ebe1c6f41c30a765307c_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1735036136,Crystal,199,0,RDM
Doctor Zafari,16879977,7,0,Cerberus,Chaos,3796,0,5a436bd301321720ffe4db8947a142a5_777c57311d510ca65dac3c1077dee435fc0.jpg?1735033960,Crystal,181,0,NIN
Ji Ri,55687703,8,0,Phantom,Chaos,3751,0,2ea1abc64e195e4caae3aa1b74fea530_f0a43d6e5eea19af337a176e9836acddfc0.jpg?1735034706,Crystal,155,0,RDM
Snap Ringer,18714030,9,0,Omega,Chaos,3665,0,77577ce781d587b133c9c53da0974817_39e25ac3d737c46452305eefe324372cfc0.jpg?1735033817,Crystal,225,0,BRD
Miyu Edelfelt,21335430,10,0,Phoenix,Light,3607,0,ba690d74246b4d07f543f0d9516feec2_5047bc596a4bab2dc7f7c120bb22dec5fc0.jpg?1735036049,Crystal,341,9,RPR
Menshir Astraea,34431346,11,17,Zodiark,Light,3584,391,507b72595cc70908de27c417ce578372_c274370774c6bc3483cc8740805f41bcfc0.jpg?1735035933,Crystal,241,10,RPR
Prisma Tic,38791879,12,11,Cerberus,Chaos,3539,0,5220c35172bb26154c862a6d485e37b8_777c57311d510ca65dac3c1077dee435fc0.jpg?1735034877,Crystal,388,9,GNB
Imy Pure,24943089,13,12,Cerberus,Chaos,3398,0,2e46879ac1baf7fc77ec2de872a0461c_777c57311d510ca65dac3c1077dee435fc0.jpg?1735035156,Crystal,482,12,SCH
Shino Yaru,45204973,14,13,Sagittarius,Chaos,3306,0,90dbabecf3d9dea9b5f87d063ac9bf43_44ca0844398b2d010d8cd4a31ddb023dfc0.jpg?1735035611,Crystal,302,0,AST
Slayn Lockmeier,43624360,15,14,Ragnarok,Chaos,3271,0,6e8ed130575c22a15b32af255b35348b_40d57ba713628f3f1ef5ef204b6d76d2fc0.jpg?1735036295,Crystal,233,0,PLD
Lybel Alyborias,25836089,16,15,Louisoix,Chaos,3251,0,a86b680e6c4e5e23befaaaf535a158de_0a122616f3718d3f45cab10fd8fc1604fc0.jpg?1735035805,Crystal,346,0,SAM
Tsukuyo Ritlas,37800185,17,16,Odin,Light,3234,0,eca30840fe0bed8e80f620b5f57c49de_644311b63b607133c989d7c1188467dafc0.jpg?1735035054,Crystal,294,12,RDM
Loty Coldwind,36521588,18,0,Twintania,Light,3173,0,3632cf6d20598f5c4c7b748be7e19153_c33f640c0cdd35f7def85b8aa31a0007fc0.jpg?1735034410,Crystal,492,12,WAR
Moki Moki,14235486,19,0,Odin,Light,3117,0,82d3ef8d03fa7a6ddf4429f15fd296a2_644311b63b607133c989d7c1188467dafc0.jpg?1735035319,Crystal,230,0,MNK
