name,id,cur_rank,prev_rank,world,dc,points,points_delta,portrait,tier,wins,wins_delta,job
Medoh Meshi,21944401,1,2,Jenova,Aether,1490,196,02a266bab02cb503b2c17d31583c183d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711791768,Crystal,83,15,UNK
Mi Ly,37964161,2,4,Gilgamesh,Aether,1418,303,f3300c3e28b3c5b4a3767a587341831e_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1711791426,Crystal,66,9,UNK
Noga Cosnoh,12058107,3,1,Cactuar,Aether,1417,106,2ed29f4458018d1f538dd14b47de63b0_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1711794013,Crystal,125,10,UNK
Medori Tenosu,31992476,4,12,Jenova,Aether,1201,704,2d7230bf79f29d3570cfdc7390506985_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711791139,Crystal,166,14,UNK
Ash Kitamura,28316663,5,3,Faerie,Aether,1185,0,1d4dc329a59b5b1e26a3423a11d1a751_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1711793646,Crystal,121,12,UNK
Enci Strife,36002166,6,14,Jenova,Aether,798,400,b1e5bd3cb3d657df070c72cee1cda12e_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711792781,Crystal,50,5,UNK
Tohgado Megado,38365878,7,5,Adamantoise,Aether,779,0,e24039a37310e592079a628de162cf3a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711793738,Crystal,94,10,UNK
Toromi Hearts,35364417,8,6,Cactuar,Aether,698,0,37bd020f1e0e47f1ea8d94f4ebb5ccb3_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1711794142,Crystal,53,2,UNK
Norma Jeannie,28105106,9,7,Faerie,Aether,687,0,bff6f64f1e9dd700a962c74db4bf4812_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1711794384,Crystal,33,0,UNK
Duck Lunari,25605118,10,15,Sargatanas,Aether,602,206,b6bdf2aa319971a4d2d224d81798fdef_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711791669,Crystal,67,14,UNK
Ellie Titis,36865882,11,8,Midgardsormr,Aether,599,0,71601f63eddfe2db7e4ec2213790102c_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1711792840,Crystal,49,0,UNK
Agreed Indeed,35442337,12,9,Cactuar,Aether,598,0,420d1175f93ad013aa9ab84ae2d42209_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1711793042,Crystal,51,1,UNK
Micro Uryade,37487800,13,10,Sargatanas,Aether,588,0,d9df4db31e4d391c99006db3caa4b5f9_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711791585,Crystal,74,0,UNK
Uki Yo,50106047,14,11,Adamantoise,Aether,503,0,75e9983a4dd07e7e5de0ed1ac11a23fb_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711794359,Crystal,51,0,UNK
Zeke Ewoza,38693513,15,13,Sargatanas,Aether,402,0,60aab73f86d002c9ca644555b577f1fe_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711794317,Crystal,40,0,UNK
Enxi Strife,47506397,16,0,Jenova,Aether,394,93,017de04b800272d9683fb57a36c465d1_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711791401,Crystal,41,4,UNK
Alice Valencia,29202491,17,83,Sargatanas,Aether,301,301,960d9499704935997ec21dbdf1eecb6f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711793036,Crystal,24,12,UNK
Jay Vermillion,20310837,18,17,Adamantoise,Aether,300,0,ae2f157d9c523947744b038a73f77be6_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711792478,Crystal,32,0,UNK
Asa Yoru,52325989,19,18,Midgardsormr,Aether,298,0,3b4d246ed62f6463eac81f761463e1b3_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1711791708,Crystal,62,0,UNK
Alenora Wintersong,42967636,20,19,Adamantoise,Aether,298,0,ed1d599894bc7afd3daf7ba4d07c1358_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711791867,Crystal,33,0,UNK
Fat Cats,39235895,21,20,Faerie,Aether,203,0,b5e5b9251e1d34a0e4a218bdaa795d78_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1711792481,Crystal,68,7,UNK
Toby Day,6164306,22,21,Jenova,Aether,201,0,39504ebe59ff04669c5ac49d24d4d835_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711791665,Crystal,93,0,UNK
Awilix Kugimiya,26226248,23,36,Jenova,Aether,200,100,8f680ab0f84fcc7aff9593e12e18199d_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711794181,Crystal,33,1,UNK
Kana Chan,12901892,24,22,Jenova,Aether,199,0,6a0ee26bf6b48ef08e4eb31497b22311_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711791515,Crystal,121,15,UNK
Anello Polaris,30751819,25,0,Gilgamesh,Aether,199,199,277d2e924d8db1f640b719be66aaa1d8_b937560c841465f7c4bc8eb47ea7948afc0_96x96.jpg?1711793667,Crystal,77,6,UNK
Bryn Creature,48133438,26,23,Siren,Aether,199,0,1ae67fab78b36dc1a625cdf6f4b9383d_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1711793748,Crystal,30,0,UNK
Gala Arborea,41293767,27,24,Adamantoise,Aether,199,0,7dc31b9a880ba3f36a3ef1208e0c5909_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711791316,Crystal,25,0,UNK
Aka Koneko,48293485,28,25,Faerie,Aether,199,0,88016d7f65cb510c614f43c70e5e466f_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1711792031,Crystal,18,0,UNK
Seika Saruga,15900321,29,32,Siren,Aether,198,98,50f07d198d5f00454c83b3174de7e0da_58a84e851e55175d22158ca97af58a1ffc0_96x96.jpg?1711794457,Crystal,60,1,UNK
Charlotte Noire,14742785,30,26,Faerie,Aether,196,0,8a5fca7878fe8ee3d20ca8199addb389_0e336ff6ad415f47233f0aaf127feac0fc0_96x96.jpg?1711793378,Crystal,25,0,UNK
Lumi Clementine,34520466,31,27,Sargatanas,Aether,100,0,46b746b99d08a6c6bfb768eabf725ed4_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711792856,Crystal,98,0,UNK
Figgy Tojo,28863763,32,28,Adamantoise,Aether,100,0,321bf27500a8a2d7e6c762377304adde_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711792593,Crystal,94,0,UNK
Chel Chel,23338007,33,29,Adamantoise,Aether,100,0,3c34c2ba495f8b4bcf935574167fd7d4_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711792761,Crystal,90,0,UNK
Unagi Box,34773273,34,30,Adamantoise,Aether,100,0,05a513d02b60c767bfb83440ab2d406b_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711793138,Crystal,86,1,UNK
Andros Lunari,38919488,35,47,Sargatanas,Aether,100,100,8833f678967938d2e79b8d993021ce3f_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711793828,Crystal,85,23,UNK
Jasmine Uwuu,52218813,36,45,Jenova,Aether,100,100,e35f51a967491a61f2b2a5c11cbdbd35_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711793496,Crystal,73,1,UNK
Protection Paladin,51332915,37,31,Cactuar,Aether,100,0,51c1e4f7d2d6dbda69dd9e556ee97307_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1711792852,Crystal,72,0,UNK
Calmlamity Masonfalls,48974651,38,0,Cactuar,Aether,100,100,0270ee099a816a3f867287a0d699d33b_96ab1df8877c1f8ba6a89a39cccfd437fc0_96x96.jpg?1711794289,Crystal,61,7,UNK
Belsi Koala,46455364,39,33,Sargatanas,Aether,100,0,800a942d155d85db0c7935881cea1545_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711794460,Crystal,56,0,UNK
Wind-up Bonzie,52349851,40,90,Adamantoise,Aether,100,100,6536ae9bf8cb8a03d1e4d5a1d77c736a_1f5fd239b885860b7c2bfc72ad1d97effc0_96x96.jpg?1711792205,Crystal,55,13,UNK
Violent Destruction,15630676,41,34,Sargatanas,Aether,100,0,c083f4cad1411099af3da0de289d0959_ba22853447012a24cee115315d6a5bebfc0_96x96.jpg?1711793552,Crystal,53,0,UNK
Yeun So,37496286,42,35,Midgardsormr,Aether,100,0,9ff96347a5d80cd9ccb2de3bdfc90433_5c8ecfbc673e1287a9b5e85423fe1657fc0_96x96.jpg?1711793372,Crystal,43,0,UNK
Malevolent Kitten,52111672,43,81,Jenova,Aether,100,100,68f7b84e02641d4b6bb345d85bff9951_ce736afe35e2ded4e46c4fd0659aef7efc0_96x96.jpg?1711791859,Crystal,34,4,UNK
